"No.","Time","Source","Destination","Protocol","Length","Info"
"105543","5714.495868184","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2409:40f4:100b:c1b6::42","DNS","99","Standard query 0x96bb AAAA default.exp-tas.com"
"105544","5714.726760706","2409:40f4:100b:c1b6::42","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","DNS","181","Standard query response 0x6cc9 A default.exp-tas.com CNAME deault-exp-tas-com.e-0014.e-msedge.net CNAME e-0014.e-msedge.net A 13.107.5.93"
"105545","5714.735577623","2409:40f4:100b:c1b6::42","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","DNS","193","Standard query response 0x96bb AAAA default.exp-tas.com CNAME deault-exp-tas-com.e-0014.e-msedge.net CNAME e-0014.e-msedge.net AAAA 64:ff9b::d6b:55d"
"105546","5714.736602962","192.168.239.25","13.107.5.93","TCP","74","44026  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1133252942 TSecr=0 WS=128"
"105547","5714.770478605","13.107.5.93","192.168.239.25","TCP","66","443  >  44026 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 WS=256 SACK_PERM=1"
"105548","5714.770534918","192.168.239.25","13.107.5.93","TCP","54","44026  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"105549","5714.771140096","192.168.239.25","13.107.5.93","TLSv1.2","588","Client Hello"
"105550","5714.786769874","192.168.239.25","239.255.255.250","SSDP","210","M-SEARCH * HTTP/1.1 "
"105551","5714.804944261","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","733","Protected Payload (KP0), DCID=fb63aa431987a479"
"105552","5714.819900722","13.107.5.93","192.168.239.25","TCP","54","443  >  44026 [ACK] Seq=1 Ack=535 Win=4193792 Len=0"
"105553","5714.819900982","13.107.5.93","192.168.239.25","TCP","1334","443  >  44026 [ACK] Seq=1 Ack=535 Win=4193792 Len=1280 [TCP segment of a reassembled PDU]"
"105554","5714.819946059","192.168.239.25","13.107.5.93","TCP","54","44026  >  443 [ACK] Seq=535 Ack=1281 Win=63104 Len=0"
"105555","5714.821262855","13.107.5.93","192.168.239.25","TCP","2614","443  >  44026 [ACK] Seq=1281 Ack=535 Win=4193792 Len=2560 [TCP segment of a reassembled PDU]"
"105556","5714.821263119","13.107.5.93","192.168.239.25","TLSv1.2","352","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"105557","5714.821299870","192.168.239.25","13.107.5.93","TCP","54","44026  >  443 [ACK] Seq=535 Ack=3841 Win=61056 Len=0"
"105558","5714.821331803","192.168.239.25","13.107.5.93","TCP","54","44026  >  443 [ACK] Seq=535 Ack=4139 Win=60800 Len=0"
"105559","5714.825446575","192.168.239.25","13.107.5.93","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"105560","5714.880351132","13.107.5.93","192.168.239.25","TCP","1334","[TCP Spurious Retransmission] 443  >  44026 [PSH, ACK] Seq=2859 Ack=535 Win=4193792 Len=1280"
"105561","5714.880384974","192.168.239.25","13.107.5.93","TCP","66","[TCP Dup ACK 105558#1] 44026  >  443 [ACK] Seq=693 Ack=4139 Win=64128 Len=0 SLE=2859 SRE=4139"
"105562","5714.902625873","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","94","Protected Payload (KP0)"
"105563","5714.909843521","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","95","Protected Payload (KP0), DCID=fb63aa431987a479"
"105564","5714.916973168","13.107.5.93","192.168.239.25","TCP","54","443  >  44026 [ACK] Seq=4139 Ack=693 Win=4193792 Len=0"
"105565","5714.918887746","13.107.5.93","192.168.239.25","TLSv1.2","396","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"105566","5714.918915840","192.168.239.25","13.107.5.93","TCP","54","44026  >  443 [ACK] Seq=693 Ack=4481 Win=63872 Len=0"
"105567","5714.920457891","192.168.239.25","13.107.5.93","TLSv1.2","558","Application Data"
"105568","5714.957547540","13.107.5.93","192.168.239.25","TCP","54","443  >  44026 [ACK] Seq=4481 Ack=1197 Win=4193280 Len=0"
"105569","5715.000736218","13.107.5.93","192.168.239.25","TLSv1.2","1574","Application Data"
"105570","5715.000736638","13.107.5.93","192.168.239.25","TLSv1.2","1107","Application Data"
"105571","5715.000736689","13.107.5.93","192.168.239.25","TLSv1.2","567","Application Data"
"105572","5715.000736739","13.107.5.93","192.168.239.25","TCP","54","443  >  44026 [FIN, ACK] Seq=7567 Ack=1197 Win=4193280 Len=0"
"105573","5715.000991755","192.168.239.25","13.107.5.93","TCP","54","44026  >  443 [ACK] Seq=1197 Ack=7568 Win=64128 Len=0"
"105574","5715.001777918","192.168.239.25","13.107.5.93","TLSv1.2","85","Encrypted Alert"
"105575","5715.002325097","192.168.239.25","13.107.5.93","TCP","54","44026  >  443 [FIN, ACK] Seq=1228 Ack=7568 Win=64128 Len=0"
"105576","5715.010207056","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1287","Protected Payload (KP0)"
"105577","5715.010207171","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"105578","5715.010411971","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","101","Protected Payload (KP0), DCID=fb63aa431987a479"
"105579","5715.010589748","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"105580","5715.011348561","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"105581","5715.011348605","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","120","Protected Payload (KP0)"
"105582","5715.011389464","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","96","Protected Payload (KP0), DCID=fb63aa431987a479"
"105583","5715.012200787","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","628","Protected Payload (KP0)"
"105584","5715.012240141","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","95","Protected Payload (KP0), DCID=fb63aa431987a479"
"105585","5715.037318754","13.107.5.93","192.168.239.25","TCP","54","443  >  44026 [ACK] Seq=7568 Ack=1229 Win=4193280 Len=0"
"105586","5715.054187095","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","88","Protected Payload (KP0)"
"105587","5715.054448787","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:825::2002","QUIC","125","Protected Payload (KP0), DCID=dbcdf85b6105ff9b"
"105588","5715.064485225","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:821::2002","QUIC","1292","Protected Payload (KP0), DCID=f6938719ab5c9441"
"105589","5715.064534467","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:821::2002","QUIC","1292","Protected Payload (KP0), DCID=f6938719ab5c9441"
"105590","5715.064539851","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:821::2002","QUIC","1292","Protected Payload (KP0), DCID=f6938719ab5c9441"
"105591","5715.064544536","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:821::2002","QUIC","1292","Protected Payload (KP0), DCID=f6938719ab5c9441"
"105592","5715.064548799","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:821::2002","QUIC","1292","Protected Payload (KP0), DCID=f6938719ab5c9441"
"105593","5715.064556943","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:821::2002","QUIC","227","Protected Payload (KP0), DCID=f6938719ab5c9441"
"105594","5715.064580058","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:821::2002","QUIC","112","Protected Payload (KP0), DCID=f6938719ab5c9441"
"105595","5715.066285065","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2409:40f4:100b:c1b6::42","DNS","144","Standard query 0x3832 A 899237c756d26bd39eb6435557e08562.safeframe.googlesyndication.com"
"105596","5715.066346175","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2409:40f4:100b:c1b6::42","DNS","144","Standard query 0x1663 AAAA 899237c756d26bd39eb6435557e08562.safeframe.googlesyndication.com"
"105597","5715.086436892","2404:6800:4007:825::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","96","Protected Payload (KP0)"
"105598","5715.092905465","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:825::2002","QUIC","95","Protected Payload (KP0), DCID=dbcdf85b6105ff9b"
"105599","5715.144503468","2404:6800:4007:825::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","244","Protected Payload (KP0)"
"105600","5715.144503808","2404:6800:4007:825::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","115","Protected Payload (KP0)"
"105601","5715.144920715","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:825::2002","QUIC","101","Protected Payload (KP0), DCID=dbcdf85b6105ff9b"
"105602","5715.151623409","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:825::2002","QUIC","95","Protected Payload (KP0), DCID=dbcdf85b6105ff9b"
"105603","5715.161070355","2404:6800:4002:821::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","93","Protected Payload (KP0)"
"105604","5715.175589651","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:821::2002","QUIC","95","Protected Payload (KP0), DCID=f6938719ab5c9441"
"105605","5715.269012696","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:825::2002","QUIC","95","Protected Payload (KP0), DCID=dbcdf85b6105ff9b"
"105606","5715.269872540","2404:6800:4002:821::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","88","Protected Payload (KP0)"
"105607","5715.269872916","2404:6800:4002:821::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","88","Protected Payload (KP0)"
"105608","5715.270411552","2404:6800:4002:821::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","88","Protected Payload (KP0)"
"105609","5715.290301387","2404:6800:4007:825::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","88","Protected Payload (KP0)"
"105610","5715.290301744","2404:6800:4002:821::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","88","Protected Payload (KP0)"
"105611","5715.295763719","2404:6800:4002:821::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","94","Protected Payload (KP0)"
"105612","5715.296061079","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:821::2002","QUIC","96","Protected Payload (KP0), DCID=f6938719ab5c9441"
"105613","5715.302387133","2404:6800:4007:825::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","89","Protected Payload (KP0)"
"105614","5715.306495833","2404:6800:4002:821::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","94","Protected Payload (KP0)"
"105615","5715.306725872","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:821::2002","QUIC","96","Protected Payload (KP0), DCID=f6938719ab5c9441"
"105616","5715.314702885","192.168.239.25","13.107.5.93","TCP","74","44040  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1133253520 TSecr=0 WS=128"
"105617","5715.359332327","13.107.5.93","192.168.239.25","TCP","66","443  >  44040 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 WS=256 SACK_PERM=1"
"105618","5715.359380135","192.168.239.25","13.107.5.93","TCP","54","44040  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"105619","5715.367918959","192.168.239.25","13.107.5.93","TLSv1.2","588","Client Hello"
"105620","5715.368758469","192.168.239.25","13.107.5.93","TCP","74","44044  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1133253574 TSecr=0 WS=128"
"105621","5715.378316334","192.168.239.25","13.107.5.93","TCP","74","44046  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1133253584 TSecr=0 WS=128"
"105622","5715.462447993","13.107.5.93","192.168.239.25","TCP","66","443  >  44044 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 WS=256 SACK_PERM=1"
"105623","5715.462448642","13.107.5.93","192.168.239.25","TCP","54","443  >  44040 [ACK] Seq=1 Ack=535 Win=4193792 Len=0"
"105624","5715.462450258","2409:40f4:100b:c1b6::42","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","DNS","215","Standard query response 0x1663 AAAA 899237c756d26bd39eb6435557e08562.safeframe.googlesyndication.com CNAME pagead-googlehosted.l.google.com AAAA 2404:6800:4002:80a::2001"
"105625","5715.462449609","13.107.5.93","192.168.239.25","TCP","66","443  >  44046 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 WS=256 SACK_PERM=1"
"105626","5715.462497684","192.168.239.25","13.107.5.93","TCP","54","44044  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"105627","5715.462518832","192.168.239.25","13.107.5.93","TCP","54","44046  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"105628","5715.462924920","192.168.239.25","13.107.5.93","TLSv1.2","588","Client Hello"
"105629","5715.463123636","13.107.5.93","192.168.239.25","TLSv1.2","199","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"105630","5715.463144949","192.168.239.25","13.107.5.93","TCP","54","44040  >  443 [ACK] Seq=535 Ack=146 Win=64128 Len=0"
"105631","5715.463232167","192.168.239.25","13.107.5.93","TLSv1.2","588","Client Hello"
"105632","5715.463531053","192.168.239.25","13.107.5.93","TLSv1.2","606","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"105633","5715.502109467","13.107.5.93","192.168.239.25","TCP","54","443  >  44044 [ACK] Seq=1 Ack=535 Win=4193792 Len=0"
"105634","5715.502109852","13.107.5.93","192.168.239.25","TLSv1.2","199","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"105635","5715.502162380","192.168.239.25","13.107.5.93","TCP","54","44044  >  443 [ACK] Seq=535 Ack=146 Win=64128 Len=0"
"105636","5715.502642502","192.168.239.25","13.107.5.93","TLSv1.2","598","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"105637","5715.512478696","13.107.5.93","192.168.239.25","TCP","54","443  >  44046 [ACK] Seq=1 Ack=535 Win=4193792 Len=0"
"105638","5715.513189195","13.107.5.93","192.168.239.25","TCP","1334","443  >  44046 [ACK] Seq=1 Ack=535 Win=4193792 Len=1280 [TCP segment of a reassembled PDU]"
"105639","5715.513232120","192.168.239.25","13.107.5.93","TCP","54","44046  >  443 [ACK] Seq=535 Ack=1281 Win=63104 Len=0"
"105640","5715.514285532","13.107.5.93","192.168.239.25","TLSv1.2","2912","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"105641","5715.514311200","192.168.239.25","13.107.5.93","TCP","54","44046  >  443 [ACK] Seq=535 Ack=4139 Win=60288 Len=0"
"105642","5715.518692613","192.168.239.25","13.107.5.93","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"105643","5715.521105221","13.107.5.93","192.168.239.25","TCP","54","443  >  44040 [ACK] Seq=146 Ack=1087 Win=4193280 Len=0"
"105644","5715.542592596","13.107.5.93","192.168.239.25","TCP","54","443  >  44044 [ACK] Seq=146 Ack=1079 Win=4193280 Len=0"
"105645","5715.561973545","13.107.5.93","192.168.239.25","TCP","54","443  >  44046 [ACK] Seq=4139 Ack=693 Win=4193792 Len=0"
"105646","5715.563611255","13.107.5.93","192.168.239.25","TLSv1.2","396","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"105647","5715.565000634","192.168.239.25","13.107.5.93","TLSv1.2","542","Application Data"
"105648","5715.580345295","13.107.5.93","192.168.239.25","TCP","1334","443  >  44040 [ACK] Seq=146 Ack=1087 Win=4193280 Len=1280 [TCP segment of a reassembled PDU]"
"105649","5715.580350146","13.107.5.93","192.168.239.25","TLSv1.2","1576","Application Data"
"105650","5715.580577456","192.168.239.25","13.107.5.93","TCP","54","44044  >  443 [ACK] Seq=1079 Ack=1668 Win=64128 Len=0"
"105651","5715.580714517","13.107.5.93","192.168.239.25","TLSv1.2","294","Application Data"
"105652","5715.580714722","13.107.5.93","192.168.239.25","TLSv1.2","784","Application Data"
"105653","5715.580714770","13.107.5.93","192.168.239.25","TCP","54","443  >  44040 [FIN, ACK] Seq=2396 Ack=1087 Win=4193280 Len=0"
"105654","5715.580757974","13.107.5.93","192.168.239.25","TLSv1.2","530","Application Data"
"105655","5715.580758192","13.107.5.93","192.168.239.25","TCP","54","443  >  44044 [FIN, ACK] Seq=2144 Ack=1079 Win=4193280 Len=0"
"105656","5715.581591127","192.168.239.25","13.107.5.93","TCP","54","44040  >  443 [ACK] Seq=1087 Ack=2397 Win=64128 Len=0"
"105657","5715.582018174","192.168.239.25","13.107.5.93","TLSv1.2","85","Encrypted Alert"
"105658","5715.582447507","192.168.239.25","13.107.5.93","TLSv1.2","85","Encrypted Alert"
"105659","5715.582842113","192.168.239.25","13.107.5.93","TCP","54","44040  >  443 [FIN, ACK] Seq=1118 Ack=2397 Win=64128 Len=0"
"105660","5715.582943152","192.168.239.25","13.107.5.93","TCP","54","44044  >  443 [FIN, ACK] Seq=1110 Ack=2145 Win=64128 Len=0"
"105661","5715.583639870","2404:6800:4002:821::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","480","Protected Payload (KP0)"
"105662","5715.584100367","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:821::2002","QUIC","103","Protected Payload (KP0), DCID=f6938719ab5c9441"
"105663","5715.584416095","2404:6800:4002:821::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","216","Protected Payload (KP0)"
"105664","5715.584503442","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:821::2002","QUIC","96","Protected Payload (KP0), DCID=f6938719ab5c9441"
"105665","5715.585223153","2409:40f4:100b:c1b6::42","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","DNS","203","Standard query response 0x3832 A 899237c756d26bd39eb6435557e08562.safeframe.googlesyndication.com CNAME pagead-googlehosted.l.google.com A 142.250.196.161"
"105666","5715.585875455","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:80a::2001","TLSv1.3","213","Application Data"
"105667","5715.586504947","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:80a::2001","TLSv1.3","125","Application Data"
"105668","5715.607551954","13.107.5.93","192.168.239.25","TCP","54","443  >  44046 [ACK] Seq=4481 Ack=1181 Win=4193280 Len=0"
"105669","5715.629690900","13.107.5.93","192.168.239.25","TCP","54","443  >  44040 [ACK] Seq=2397 Ack=1118 Win=4193280 Len=0"
"105670","5715.634557285","13.107.5.93","192.168.239.25","TCP","54","443  >  44040 [ACK] Seq=2397 Ack=1119 Win=4193280 Len=0"
"105671","5715.634557919","13.107.5.93","192.168.239.25","TCP","54","443  >  44044 [ACK] Seq=2145 Ack=1110 Win=4193280 Len=0"
"105672","5715.634556861","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","111","Application Data"
"105673","5715.635609976","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c63b:485:72a1:ef17","TLSv1.3","115","Application Data"
"105674","5715.636338841","13.107.5.93","192.168.239.25","TCP","54","443  >  44044 [ACK] Seq=2145 Ack=1111 Win=4193280 Len=0"
"105675","5715.646395318","13.107.5.93","192.168.239.25","TLSv1.2","1572","Application Data"
"105676","5715.646395693","13.107.5.93","192.168.239.25","TLSv1.2","298","Application Data"
"105677","5715.646395744","13.107.5.93","192.168.239.25","TCP","54","443  >  44046 [FIN, ACK] Seq=6243 Ack=1181 Win=4193280 Len=0"
"105678","5715.646595637","192.168.239.25","13.107.5.93","TCP","54","44046  >  443 [ACK] Seq=1181 Ack=6244 Win=64128 Len=0"
"105679","5715.647211211","192.168.239.25","13.107.5.93","TLSv1.2","85","Encrypted Alert"
"105680","5715.647830952","192.168.239.25","13.107.5.93","TCP","54","44046  >  443 [FIN, ACK] Seq=1212 Ack=6244 Win=64128 Len=0"
"105681","5715.675431957","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  47822 [ACK] Seq=12883 Ack=15652 Win=57344 Len=0 TSval=2703020994 TSecr=2447179467"
"105682","5715.682222515","13.107.5.93","192.168.239.25","TCP","54","443  >  44046 [ACK] Seq=6244 Ack=1213 Win=4193280 Len=0"
"105683","5715.690547407","2404:6800:4002:821::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","88","Protected Payload (KP0)"
"105684","5715.696093127","2404:6800:4002:80a::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  52550 [ACK] Seq=11982 Ack=1562 Win=67840 Len=0 TSval=2804095692 TSecr=4067176380"
"105685","5715.699636097","2404:6800:4002:80a::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  52550 [ACK] Seq=11982 Ack=1601 Win=67840 Len=0 TSval=2804095696 TSecr=4067176381"
"105686","5715.699636374","2404:6800:4002:80a::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","125","Application Data"
"105687","5715.742421451","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:80a::2001","TCP","86","52550  >  443 [ACK] Seq=1601 Ack=12021 Win=64256 Len=0 TSval=4067176537 TSecr=2804095696"
"105688","5715.780983015","2404:6800:4002:80a::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","182","Application Data"
"105689","5715.780983417","2404:6800:4002:80a::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1294","Application Data"
"105690","5715.780983470","2404:6800:4002:80a::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1294","Application Data"
"105691","5715.780983520","2404:6800:4002:80a::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","398","Application Data"
"105692","5715.780983571","2404:6800:4002:80a::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","156","Application Data, Application Data"
"105693","5715.781031506","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:80a::2001","TCP","86","52550  >  443 [ACK] Seq=1601 Ack=12117 Win=64256 Len=0 TSval=4067176575 TSecr=2804095772"
